pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest
-1.5460978645168275,1.2720062892926278,1168,1,1.4338266584529786,0.481287771858981,-0.444999501816175,141,0.36191584371191277,73,2,16,-0.01812643349677464,198
-1.5460978645168275,1.2720062892926278,1169,0,-0.1165229692840137,0.481287771858981,-0.444999501816175,141,0.36191584371191277,73,2,16,-0.01812643349677464,198
-1.5460978645168275,-0.7861596349150975,1171,1,1.5113441398398282,0.481287771858981,0.7107630931786129,126,1.5003792603286255,99,0,5,-0.01812643349677464,154
-1.5460978645168275,1.2720062892926278,1172,1,-0.9692152645393595,-0.47908676070718687,1.8665256881734007,126,1.5003792603286255,101,0,24,-0.01812643349677464,154
-1.5460978645168275,1.2720062892926278,1173,0,0.7361693259713321,0.481287771858981,0.7107630931786129,126,1.5003792603286255,99,0,14,-0.01812643349677464,154
-1.5460978645168275,1.2720062892926278,1181,0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,816,0.8878069695824836,80,0,27,-0.01812643349677464,236
-1.5460978645168275,1.2720062892926278,1199,1,0.11602947487653514,-0.47908676070718687,-0.444999501816175,241,-0.09171358793287637,93,0,19,-0.01812643349677464,2
-1.5460978645168275,-0.7861596349150975,1205,1,0.8136868073581817,-0.47908676070718687,-0.444999501816175,828,-0.10750385567179166,80,0,5,-0.01812643349677464,223
-1.5460978645168275,-0.7861596349150975,1209,1,2.4415539164820235,-0.47908676070718687,-0.444999501816175,54,0.0042325411896496,25,2,5,3.019533780237304,48
-1.5460978645168275,-0.7861596349150975,1225,1,1.356309177066129,-0.47908676070718687,-0.444999501816175,641,0.014301809511465553,138,2,5,-0.01812643349677464,100
-1.5460978645168275,1.2720062892926278,1226,0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,841,9.262027654708204,80,0,13,-0.01812643349677464,236
-1.5460978645168275,-0.7861596349150975,1232,1,2.6741063606425723,0.481287771858981,-0.444999501816175,52,0.8114367509358381,133,0,5,-0.01812643349677464,269
-1.5460978645168275,1.2720062892926278,1233,0,2.364036435095174,0.481287771858981,-0.444999501816175,52,0.8114367509358381,133,0,15,-0.01812643349677464,269
-1.5460978645168275,-0.7861596349150975,1239,1,2.364036435095174,-0.47908676070718687,-0.444999501816175,92,-0.1301403751633087,80,2,5,-0.01812643349677464,117
-1.5460978645168275,-0.7861596349150975,1253,1,1.8989315467740764,-0.47908676070718687,0.7107630931786129,586,0.8508302497947089,126,2,5,-0.01812643349677464,50
-1.5460978645168275,-0.7861596349150975,1254,1,-0.659145338991961,-0.47908676070718687,0.7107630931786129,586,0.8508302497947089,126,2,5,0.4543984886396376,50
-1.5460978645168275,1.2720062892926278,1255,0,1.976449028160926,-0.47908676070718687,-0.444999501816175,846,1.9789015164057067,84,0,20,-0.01812643349677464,238
-1.5460978645168275,1.2720062892926278,1256,0,0.11602947487653514,-0.47908676070718687,1.8665256881734007,638,2.544106870781617,100,2,20,-0.01812643349677464,367
-1.5460978645168275,-0.7861596349150975,1257,1,2.1314839909346253,0.481287771858981,0.7107630931786129,638,2.544106870781617,80,2,5,-0.01812643349677464,367
-1.5460978645168275,1.2720062892926278,1258,0,1.2012742142924298,0.481287771858981,0.7107630931786129,638,2.544106870781617,80,2,20,-0.01812643349677464,367
-1.5460978645168275,-0.7861596349150975,1260,1,1.588861621226678,0.481287771858981,0.7107630931786129,72,3.4457259384308845,103,0,5,-0.01812643349677464,104
-1.5460978645168275,-0.7861596349150975,1261,1,-0.1940404506708633,-0.47908676070718687,1.8665256881734007,72,3.4457259384308845,104,0,5,-0.01812643349677464,104
-1.5460978645168275,1.2720062892926278,1262,0,1.588861621226678,0.481287771858981,0.7107630931786129,72,3.4457259384308845,103,0,14,-0.01812643349677464,104
-1.5460978645168275,1.2720062892926278,1267,0,-0.659145338991961,-0.47908676070718687,-0.444999501816175,89,-0.1301403751633087,80,2,21,-0.01812643349677464,98
-1.5460978645168275,-0.7861596349150975,1270,1,1.6663791026135275,-0.47908676070718687,0.7107630931786129,824,0.5432554778209295,80,0,5,-0.01812643349677464,126
-1.5460978645168275,1.2720062892926278,1274,1,-0.659145338991961,-0.47908676070718687,0.7107630931786129,824,0.5432554778209295,80,0,23,-0.01812643349677464,126
-1.5460978645168275,-0.7861596349150975,1275,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,74,0.03323389004280607,74,2,5,-0.01812643349677464,211
-1.5460978645168275,1.2720062892926278,1276,0,0.11602947487653514,-0.47908676070718687,-0.444999501816175,124,1.9569900306355188,159,0,13,-0.01812643349677464,236
-1.5460978645168275,1.2720062892926278,1281,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,137,0.042901006327191564,92,2,27,-0.01812643349677464,211
-1.5460978645168275,-0.7861596349150975,1283,1,2.519071397868873,-0.47908676070718687,-0.444999501816175,95,-0.1301403751633087,80,2,5,-0.01812643349677464,147
-1.5460978645168275,1.2720062892926278,1286,0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,846,1.9789015164057067,84,0,20,-0.01812643349677464,241
-0.352090723128906,-0.7861596349150975,6,1,0.03851199348968552,0.481287771858981,-0.444999501816175,799,-0.17944266821367474,80,0,5,-0.01812643349677464,281
-0.352090723128906,1.2720062892926278,7,0,-0.1165229692840137,0.481287771858981,-0.444999501816175,799,-0.17944266821367474,80,0,2,-0.01812643349677464,281
-0.352090723128906,-0.7861596349150975,16,1,0.03851199348968552,-0.47908676070718687,-0.444999501816175,227,-0.39211922647015557,80,2,5,-0.01812643349677464,52
-0.352090723128906,-0.7861596349150975,43,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,164,-0.42112057532331204,80,2,5,-0.01812643349677464,53
-0.352090723128906,-0.7861596349150975,44,1,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,775,-0.440454807892083,80,2,5,-0.01812643349677464,84
-0.352090723128906,-0.7861596349150975,48,1,0.34858191903708396,0.481287771858981,-0.444999501816175,156,-0.14077420307613278,80,2,5,-0.01812643349677464,347
-0.352090723128906,1.2720062892926278,49,0,0.5036168818107832,0.481287771858981,-0.444999501816175,156,-0.14077420307613278,80,2,3,-0.01812643349677464,347
-0.352090723128906,-0.7861596349150975,55,1,2.1314839909346253,-0.47908676070718687,-0.444999501816175,209,-0.39211922647015557,80,2,5,-0.01812643349677464,353
-0.352090723128906,-0.7861596349150975,84,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,336,-0.42112057532331204,80,2,5,-0.01812643349677464,261
-0.352090723128906,-0.7861596349150975,85,1,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,770,-0.440454807892083,80,2,5,-0.01812643349677464,138
-0.352090723128906,1.2720062892926278,87,0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,325,-0.39211922647015557,117,2,2,-0.01812643349677464,41
-0.352090723128906,-0.7861596349150975,88,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,784,-0.440454807892083,80,2,5,-0.01812643349677464,265
-0.352090723128906,-0.7861596349150975,96,1,1.6663791026135275,-0.47908676070718687,-0.444999501816175,858,-0.4013029869403218,80,2,5,0.623157389402642,177
-0.352090723128906,1.2720062892926278,101,1,0.19354695626338475,0.481287771858981,-0.444999501816175,330,-0.14077420307613278,80,2,5,-0.01812643349677464,247
-0.352090723128906,1.2720062892926278,102,0,-0.8141803017656603,0.481287771858981,-0.444999501816175,330,-0.14077420307613278,80,2,5,-0.01812643349677464,247
-0.352090723128906,-0.7861596349150975,104,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,210,-0.14077420307613278,80,2,5,-0.01812643349677464,106
-0.352090723128906,1.2720062892926278,106,1,-2.209494966728953,1.4416623044251486,0.7107630931786129,160,0.11057082031789,183,2,3,-0.01812643349677464,144
-0.352090723128906,1.2720062892926278,107,0,-1.9769425225684045,1.4416623044251486,0.7107630931786129,160,0.11057082031789,183,2,3,-0.01812643349677464,144
-0.352090723128906,1.2720062892926278,108,0,-1.3568026714736077,1.4416623044251486,0.7107630931786129,160,0.11057082031789,183,2,5,-0.01812643349677464,144
-0.352090723128906,1.2720062892926278,109,0,0.5036168818107832,-0.47908676070718687,3.022288283168189,160,0.11057082031789,183,2,3,-0.01812643349677464,144
-0.352090723128906,1.2720062892926278,112,1,0.34858191903708396,-0.47908676070718687,-0.444999501816175,217,-0.39211922647015557,143,2,5,-0.01812643349677464,196
-0.352090723128906,1.2720062892926278,115,0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,322,-0.39211922647015557,80,2,4,-0.01812643349677464,275
-0.352090723128906,-0.7861596349150975,117,1,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,324,-0.39211922647015557,80,2,5,-0.01812643349677464,303
-0.352090723128906,-0.7861596349150975,136,1,-0.27155793205771295,-0.47908676070718687,-0.444999501816175,184,-0.39211922647015557,80,2,5,-0.01812643349677464,105
-0.352090723128906,-0.7861596349150975,146,1,0.9687217701318809,-0.47908676070718687,-0.444999501816175,143,-0.39211922647015557,80,2,5,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,148,1,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,150,-0.39211922647015557,80,2,5,-0.01812643349677464,187
-0.352090723128906,1.2720062892926278,159,0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,223,-0.39211922647015557,181,2,3,-0.01812643349677464,203
-0.352090723128906,1.2720062892926278,160,0,-1.1242502273130588,-0.47908676070718687,1.8665256881734007,338,0.11057082031789,80,2,8,-0.01812643349677464,59
-0.352090723128906,-0.7861596349150975,161,1,2.364036435095174,0.481287771858981,0.7107630931786129,338,0.11057082031789,80,2,5,-0.01812643349677464,59
-0.352090723128906,1.2720062892926278,164,0,0.8136868073581817,0.481287771858981,0.7107630931786129,338,0.11057082031789,80,2,8,-0.01812643349677464,59
-0.352090723128906,1.2720062892926278,165,0,-0.7366628203788106,0.481287771858981,-0.444999501816175,176,-0.14077420307613278,80,2,4,-0.01812643349677464,290
-0.352090723128906,-0.7861596349150975,166,1,-0.34907541344456255,0.481287771858981,-0.444999501816175,176,-0.14077420307613278,80,2,5,-0.01812643349677464,290
-0.352090723128906,1.2720062892926278,173,0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,311,-0.39211922647015557,80,2,22,-0.01812643349677464,289
-0.352090723128906,-0.7861596349150975,174,1,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,171,-0.39211922647015557,80,2,5,-1.9757296823476254,295
-0.352090723128906,-0.7861596349150975,176,1,0.9687217701318809,-0.47908676070718687,-0.444999501816175,208,-0.39211922647015557,80,2,5,-0.01812643349677464,196
-0.352090723128906,1.2720062892926278,177,0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,175,-0.39211922647015557,80,2,5,-0.01812643349677464,236
-0.352090723128906,1.2720062892926278,184,1,-2.222417130876141,-0.47908676070718687,1.8665256881734007,225,-0.08277150536981982,80,2,5,-0.01812643349677464,16
-0.352090723128906,1.2720062892926278,185,1,-0.27155793205771295,0.481287771858981,0.7107630931786129,225,-0.08277150536981982,80,2,5,-0.01812643349677464,16
-0.352090723128906,1.2720062892926278,186,0,-0.5816278576051114,0.481287771858981,0.7107630931786129,225,-0.08277150536981982,80,2,5,-0.01812643349677464,16
-0.352090723128906,1.2720062892926278,189,0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,791,-0.2374453659199877,80,2,8,-0.01812643349677464,219
-0.352090723128906,-0.7861596349150975,190,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,192,-0.6434642498641783,80,2,5,-0.01812643349677464,22
-0.352090723128906,-0.7861596349150975,197,1,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,323,-0.39211922647015557,80,2,5,-4.642120314403094,303
-0.352090723128906,-0.7861596349150975,210,0,1.1237567329055802,0.481287771858981,-0.444999501816175,205,-0.14077420307613278,80,2,5,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,212,1,1.8989315467740764,0.481287771858981,-0.444999501816175,205,-0.14077420307613278,80,2,5,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,223,1,1.743896584000377,-0.47908676070718687,-0.444999501816175,222,-0.3824521101857701,80,2,5,-0.8619209373117965,46
-0.352090723128906,-0.7861596349150975,224,1,0.5811343631976328,0.481287771858981,-0.444999501816175,865,-0.14077420307613278,80,2,5,-4.675872094555695,83
-0.352090723128906,-0.7861596349150975,225,0,-0.03900548789716409,0.481287771858981,-0.444999501816175,865,-0.14077420307613278,80,2,5,-0.01812643349677464,83
-0.352090723128906,1.2720062892926278,234,0,-0.34907541344456255,0.481287771858981,0.7107630931786129,189,-0.06343727280104884,80,2,4,-0.01812643349677464,196
-0.352090723128906,1.2720062892926278,235,0,1.2012742142924298,-0.47908676070718687,1.8665256881734007,189,-0.06343727280104884,80,2,4,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,240,1,-0.03900548789716409,0.481287771858981,-0.444999501816175,142,-0.14077420307613278,80,2,5,-0.01812643349677464,112
-0.352090723128906,1.2720062892926278,241,0,-0.1165229692840137,0.481287771858981,-0.444999501816175,142,-0.14077420307613278,80,2,8,-0.01812643349677464,112
-0.352090723128906,-0.7861596349150975,249,1,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,931,-0.440454807892083,80,2,5,-0.01812643349677464,153
-0.352090723128906,-0.7861596349150975,250,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,226,-0.39211922647015557,80,2,5,-0.01812643349677464,156
-0.352090723128906,1.2720062892926278,251,1,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,313,-0.440454807892083,80,2,22,-0.01812643349677464,201
-0.352090723128906,1.2720062892926278,253,0,-1.666872597021006,-0.47908676070718687,1.8665256881734007,771,-0.13594064493394004,80,2,8,-0.01812643349677464,31
-0.352090723128906,-0.7861596349150975,254,1,0.11602947487653514,0.481287771858981,0.7107630931786129,771,-0.13594064493394004,80,2,5,-0.01812643349677464,31
-0.352090723128906,1.2720062892926278,255,0,0.11602947487653514,0.481287771858981,0.7107630931786129,771,-0.13594064493394004,80,2,8,-0.01812643349677464,31
-0.352090723128906,1.2720062892926278,264,0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,932,-0.440454807892083,181,2,8,-0.01812643349677464,260
-0.352090723128906,-0.7861596349150975,268,0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,179,-0.39211922647015557,80,2,5,-0.01812643349677464,273
-0.352090723128906,-0.7861596349150975,269,0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,794,-0.2374453659199877,80,2,5,-0.01812643349677464,342
-0.352090723128906,-0.7861596349150975,272,1,-0.659145338991961,-0.47908676070718687,-0.444999501816175,335,-0.42112057532331204,80,2,5,-0.01812643349677464,261
-0.352090723128906,-0.7861596349150975,287,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,192,-0.6434642498641783,80,2,5,-0.01812643349677464,22
-0.352090723128906,1.2720062892926278,304,1,-1.666872597021006,0.481287771858981,0.7107630931786129,773,0.0670687970381553,80,2,8,-0.01812643349677464,304
-0.352090723128906,-0.7861596349150975,306,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,217
-0.352090723128906,1.2720062892926278,310,0,1.4338266584529786,-0.47908676070718687,1.8665256881734007,773,0.0670687970381553,80,2,8,-0.01812643349677464,304
-0.352090723128906,1.2720062892926278,311,0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,183,-0.39211922647015557,80,2,5,-0.01812643349677464,206
-0.352090723128906,-0.7861596349150975,1296,1,0.19354695626338475,-0.47908676070718687,-0.444999501816175,211,-0.39211922647015557,80,2,5,-0.01812643349677464,271
-0.352090723128906,-0.7861596349150975,314,1,-0.9692152645393595,-0.47908676070718687,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,236
-0.352090723128906,-0.7861596349150975,1301,1,-0.03900548789716409,0.481287771858981,-0.444999501816175,876,-0.10750385567179166,80,0,5,4.707122787867347,216
-0.352090723128906,1.2720062892926278,1302,0,-0.42659289483141216,0.481287771858981,-0.444999501816175,876,-0.10750385567179166,80,0,4,-0.01812643349677464,216
-0.352090723128906,-0.7861596349150975,321,1,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,769,-0.03443592394789237,80,2,5,-0.01812643349677464,139
-0.352090723128906,-0.7861596349150975,326,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,235
-0.352090723128906,1.2720062892926278,336,0,-0.8916977831525099,-0.47908676070718687,0.7107630931786129,163,-0.19877690078244573,80,2,5,-0.01812643349677464,292
-0.352090723128906,1.2720062892926278,337,0,0.34858191903708396,-0.47908676070718687,0.7107630931786129,163,-0.19877690078244573,80,2,5,-0.01812643349677464,292
-0.352090723128906,-0.7861596349150975,344,1,1.8989315467740764,-0.47908676070718687,-0.444999501816175,321,-0.14077420307613278,80,2,5,-0.01812643349677464,158
-0.352090723128906,1.2720062892926278,348,1,-1.666872597021006,-0.47908676070718687,1.8665256881734007,318,-0.015101691379121382,80,2,2,-0.01812643349677464,135
-0.352090723128906,-0.7861596349150975,349,1,0.9687217701318809,0.481287771858981,0.7107630931786129,318,-0.015101691379121382,80,2,5,-0.01812643349677464,135
-0.352090723128906,1.2720062892926278,350,0,0.34858191903708396,0.481287771858981,0.7107630931786129,318,-0.015101691379121382,80,2,2,-0.01812643349677464,135
-0.352090723128906,1.2720062892926278,356,0,-0.1940404506708633,0.481287771858981,-0.444999501816175,873,-0.3755246546563794,80,0,4,-0.01812643349677464,17
-0.352090723128906,1.2720062892926278,357,0,0.03851199348968552,0.481287771858981,-0.444999501816175,872,-0.3755246546563794,80,0,4,-0.01812643349677464,17
-0.352090723128906,-0.7861596349150975,362,1,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,339,-0.39211922647015557,80,2,5,-0.01812643349677464,108
-0.352090723128906,-0.7861596349150975,372,1,-0.659145338991961,-0.47908676070718687,-0.444999501816175,177,-0.39211922647015557,80,2,5,-0.01812643349677464,131
-0.352090723128906,-0.7861596349150975,377,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,174,-0.39211922647015557,80,2,5,-0.01812643349677464,250
-0.352090723128906,-0.7861596349150975,380,1,0.8136868073581817,0.481287771858981,-0.444999501816175,337,-0.14077420307613278,80,2,5,4.40335676649394,110
-0.352090723128906,1.2720062892926278,381,0,-0.03900548789716409,0.481287771858981,-0.444999501816175,337,-0.14077420307613278,80,2,11,-0.01812643349677464,236
-0.352090723128906,-0.7861596349150975,382,1,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,757,-0.440454807892083,80,2,5,-0.01812643349677464,82
-0.352090723128906,-0.7861596349150975,408,1,0.5036168818107832,-0.47908676070718687,-0.444999501816175,158,-0.39211922647015557,80,2,5,2.715767758863896,275
-0.352090723128906,-0.7861596349150975,418,1,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,193,-0.6434642498641783,80,2,5,-0.01812643349677464,22
-0.352090723128906,-0.7861596349150975,420,0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,185,-0.39211922647015557,80,2,5,-0.01812643349677464,178
-0.352090723128906,-0.7861596349150975,423,1,0.4260994004239336,-0.47908676070718687,-0.444999501816175,196,-0.14077420307613278,80,2,5,5.618420851987572,193
-0.352090723128906,-0.7861596349150975,424,1,0.6586518445844824,0.481287771858981,-0.444999501816175,326,-0.2374453659199877,80,2,5,-0.01812643349677464,80
-0.352090723128906,-0.7861596349150975,425,1,0.34858191903708396,0.481287771858981,-0.444999501816175,326,-0.2374453659199877,80,2,5,-0.01812643349677464,80
-0.352090723128906,1.2720062892926278,428,0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,204,-0.39211922647015557,80,2,4,-0.01812643349677464,48
-0.352090723128906,-0.7861596349150975,429,1,-1.046732745926209,-0.47908676070718687,-0.444999501816175,196,-0.14077420307613278,80,2,5,-0.01812643349677464,193
-0.352090723128906,-0.7861596349150975,430,1,-0.27155793205771295,-0.47908676070718687,-0.444999501816175,353,-0.440454807892083,80,2,5,-0.01812643349677464,139
-0.352090723128906,-0.7861596349150975,437,1,1.356309177066129,-0.47908676070718687,-0.444999501816175,767,-0.440454807892083,80,2,5,-0.01812643349677464,77
-0.352090723128906,-0.7861596349150975,438,1,-0.659145338991961,0.481287771858981,-0.444999501816175,314,-0.42112057532331204,80,2,5,-0.01812643349677464,79
-0.352090723128906,-0.7861596349150975,439,1,-0.659145338991961,0.481287771858981,-0.444999501816175,315,-0.42112057532331204,80,2,5,-0.01812643349677464,79
-0.352090723128906,-0.7861596349150975,440,1,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,220,-0.3824521101857701,80,2,5,4.774626348172549,354
-0.352090723128906,-0.7861596349150975,442,1,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,168,-0.39211922647015557,80,2,5,-0.01812643349677464,64
-0.352090723128906,-0.7861596349150975,443,1,0.34858191903708396,-0.47908676070718687,-0.444999501816175,105,-0.39211922647015557,80,2,5,-0.01812643349677464,344
-0.352090723128906,-0.7861596349150975,445,1,0.03851199348968552,-0.47908676070718687,-0.444999501816175,232,-0.39211922647015557,80,2,5,5.044640589393357,236
-0.352090723128906,-0.7861596349150975,468,1,1.743896584000377,-0.47908676070718687,-0.444999501816175,233,-0.39211922647015557,80,2,5,-4.608368534250493,46
-0.352090723128906,-0.7861596349150975,484,1,0.03851199348968552,-0.47908676070718687,-0.444999501816175,239,-0.39211922647015557,80,2,5,-2.7182688457048445,9
-0.352090723128906,1.2720062892926278,485,1,-2.2353315432751906,0.481287771858981,0.7107630931786129,235,-0.3631178776169991,80,2,14,-0.01812643349677464,92
-0.352090723128906,1.2720062892926278,486,0,-0.42659289483141216,-0.47908676070718687,1.8665256881734007,235,-0.3631178776169991,80,2,14,-0.01812643349677464,92
-0.352090723128906,-0.7861596349150975,493,1,1.1237567329055802,-0.47908676070718687,-0.444999501816175,228,-0.39211922647015557,80,2,5,-4.06834005180888,288
-0.352090723128906,1.2720062892926278,498,0,-1.8219075597947052,-0.47908676070718687,0.7107630931786129,221,-0.0054345750947358915,80,2,3,-0.01812643349677464,90
-0.352090723128906,-0.7861596349150975,501,1,-0.1165229692840137,-0.47908676070718687,0.7107630931786129,221,-0.0054345750947358915,80,2,5,-0.01812643349677464,90
-0.352090723128906,1.2720062892926278,503,1,2.519071397868873,-0.47908676070718687,-0.444999501816175,860,-0.440454807892083,80,2,9,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,505,1,0.03851199348968552,-0.47908676070718687,-0.444999501816175,937,-0.440454807892083,80,2,5,-0.01812643349677464,346
-0.352090723128906,1.2720062892926278,508,0,-1.7443900784078556,-0.47908676070718687,1.8665256881734007,792,-0.13594064493394004,80,2,8,-0.01812643349677464,163
-0.352090723128906,-0.7861596349150975,509,1,1.0462392515187307,0.481287771858981,0.7107630931786129,792,-0.13594064493394004,80,2,5,-0.01812643349677464,163
-0.352090723128906,1.2720062892926278,511,0,1.2012742142924298,0.481287771858981,0.7107630931786129,792,-0.13594064493394004,80,2,8,-0.01812643349677464,163
-0.352090723128906,1.2720062892926278,529,0,-0.42659289483141216,0.481287771858981,1.8665256881734007,152,0.6132608671059355,80,2,22,-0.01812643349677464,291
-0.352090723128906,1.2720062892926278,530,0,-0.42659289483141216,0.481287771858981,1.8665256881734007,152,0.6132608671059355,80,2,22,-0.01812643349677464,291
-0.352090723128906,-0.7861596349150975,531,1,1.5113441398398282,0.481287771858981,1.8665256881734007,152,0.6132608671059355,80,2,5,-0.01812643349677464,291
-0.352090723128906,1.2720062892926278,532,0,1.4338266584529786,0.481287771858981,1.8665256881734007,152,0.6132608671059355,80,2,22,-0.01812643349677464,291
-0.352090723128906,1.2720062892926278,533,0,1.976449028160926,-0.47908676070718687,-0.444999501816175,218,-0.3341165287638426,80,2,5,-0.01812643349677464,167
-0.352090723128906,-0.7861596349150975,534,1,-0.42659289483141216,1.4416623044251486,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,351
-0.352090723128906,-0.7861596349150975,535,1,0.19354695626338475,1.4416623044251486,-0.444999501816175,857,0.7776018439404889,80,2,5,3.3908033619159137,351
-0.352090723128906,-0.7861596349150975,536,1,-0.659145338991961,1.4416623044251486,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,351
-0.352090723128906,-0.7861596349150975,538,0,-0.8916977831525099,0.481287771858981,0.7107630931786129,236,-0.39211922647015557,80,2,5,-0.01812643349677464,184
-0.352090723128906,1.2720062892926278,544,0,-0.7366628203788106,1.4416623044251486,0.7107630931786129,333,-0.19877690078244573,80,2,14,-0.01812643349677464,78
-0.352090723128906,-0.7861596349150975,545,1,-0.5041103762182618,1.4416623044251486,0.7107630931786129,332,-0.42112057532331204,80,2,5,-0.01812643349677464,78
-0.352090723128906,-0.7861596349150975,546,1,0.5036168818107832,-0.47908676070718687,-0.444999501816175,202,-0.39211922647015557,80,2,5,-0.01812643349677464,94
-0.352090723128906,1.2720062892926278,547,0,1.8989315467740764,0.481287771858981,3.022288283168189,333,-0.19877690078244573,80,2,14,-0.01812643349677464,78
-0.352090723128906,-0.7861596349150975,548,1,1.588861621226678,-0.47908676070718687,-0.444999501816175,230,-0.39211922647015557,80,2,5,-0.22063711441237988,292
-0.352090723128906,-0.7861596349150975,550,1,1.1237567329055802,0.481287771858981,-0.444999501816175,279,-0.14077420307613278,80,2,5,-0.01812643349677464,111
-0.352090723128906,1.2720062892926278,551,0,-0.03900548789716409,0.481287771858981,-0.444999501816175,279,-0.14077420307613278,80,2,2,-0.01812643349677464,111
-0.352090723128906,-0.7861596349150975,558,1,-0.659145338991961,-0.47908676070718687,-0.444999501816175,857,0.7776018439404889,80,2,5,-0.01812643349677464,235
-0.352090723128906,1.2720062892926278,560,1,0.9687217701318809,-0.47908676070718687,-0.444999501816175,190,-0.39211922647015557,80,2,2,-0.01812643349677464,335
-0.352090723128906,-0.7861596349150975,562,1,2.5965888792557226,0.481287771858981,-0.444999501816175,199,-0.14077420307613278,80,2,5,-0.01812643349677464,324
-0.352090723128906,-0.7861596349150975,563,0,2.364036435095174,0.481287771858981,-0.444999501816175,199,-0.14077420307613278,80,2,5,-0.01812643349677464,324
-0.352090723128906,-0.7861596349150975,568,1,0.27106443765023436,-0.47908676070718687,-0.444999501816175,880,-0.4061365450825145,80,2,5,-0.01812643349677464,263
-0.352090723128906,1.2720062892926278,572,0,-0.9692152645393595,-0.47908676070718687,-0.444999501816175,881,-0.440454807892083,80,2,5,-0.01812643349677464,138
-0.352090723128906,-0.7861596349150975,579,1,0.9687217701318809,0.481287771858981,-0.444999501816175,203,-0.12143997050736179,80,2,5,-0.01812643349677464,196
-0.352090723128906,1.2720062892926278,580,0,-0.42659289483141216,1.4416623044251486,0.7107630931786129,203,-0.12143997050736179,80,2,4,-0.01812643349677464,196
-0.352090723128906,-0.7861596349150975,584,1,1.356309177066129,-0.47908676070718687,-0.444999501816175,182,-0.3534507613326136,80,2,5,-0.01812643349677464,245
-0.352090723128906,-0.7861596349150975,585,1,-0.42659289483141216,1.4416623044251486,-0.444999501816175,769,-0.03443592394789237,80,2,5,-0.01812643349677464,139
-0.352090723128906,-0.7861596349150975,586,1,-0.5816278576051114,1.4416623044251486,-0.444999501816175,769,-0.03443592394789237,80,2,5,-0.01812643349677464,139
-0.352090723128906,-0.7861596349150975,587,1,0.19354695626338475,-0.47908676070718687,-0.444999501816175,772,-0.440454807892083,80,2,5,-0.01812643349677464,305
-0.352090723128906,1.2720062892926278,592,0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,867,-0.3768123145454596,117,0,3,-0.01812643349677464,236
